Event ID,District,Disease,Start Date,End Date,Duration,Peak Cases,Peak Z-score,Highest Risk,Medium Days,High Days,Critical Days,Start Month
EVT-0695,Malappuram,Flu,2025-03-19,2025-03-19,1,2,4.299366563289114,Critical,0,0,1,2025-03
EVT-0696,Malappuram,Flu,2025-05-02,2025-05-02,1,1,2.9495762407505244,High,0,1,0,2025-05
EVT-0697,Malappuram,Flu,2025-05-04,2025-05-04,1,1,2.5066578014027625,High,0,1,0,2025-05
EVT-0698,Malappuram,Flu,2025-05-12,2025-05-12,1,1,2.9495762407505244,High,0,1,0,2025-05
EVT-0699,Malappuram,Flu,2025-05-14,2025-05-14,1,1,2.5066578014027625,High,0,1,0,2025-05
EVT-0700,Malappuram,Flu,2025-05-16,2025-05-16,1,3,4.419155406449728,Critical,0,0,1,2025-05
EVT-0701,Malappuram,Flu,2025-06-26,2025-06-26,1,1,5.294651389216593,Critical,0,0,1,2025-06
EVT-0702,Malappuram,Flu,2025-07-03,2025-07-03,1,1,3.6787679096857016,Critical,0,0,1,2025-07
EVT-0703,Malappuram,Flu,2025-07-06,2025-07-06,1,1,2.949576240750523,High,0,1,0,2025-07
EVT-0704,Malappuram,Flu,2025-07-13,2025-07-13,1,1,2.506657801402762,High,0,1,0,2025-07
EVT-0705,Malappuram,Flu,2025-07-17,2025-07-17,1,1,2.198484326378819,Medium,1,0,0,2025-07
EVT-0706,Malappuram,Flu,2025-08-07,2025-08-07,1,1,2.506657801402762,High,0,1,0,2025-08
EVT-0707,Malappuram,Flu,2025-08-10,2025-08-10,1,1,2.198484326378819,Medium,1,0,0,2025-08
EVT-0708,Malappuram,Flu,2025-08-13,2025-08-13,1,1,2.198484326378819,Medium,1,0,0,2025-08
EVT-0709,Malappuram,Flu,2025-09-28,2025-09-28,1,1,5.294651389216593,Critical,0,0,1,2025-09
EVT-0710,Malappuram,Flu,2025-10-12,2025-10-12,1,1,3.6787679096857007,Critical,0,0,1,2025-10
EVT-0711,Malappuram,Flu,2025-10-14,2025-10-14,1,1,2.949576240750523,High,0,1,0,2025-10
EVT-0712,Malappuram,Flu,2025-10-17,2025-10-17,1,1,2.506657801402762,High,0,1,0,2025-10
EVT-0713,Malappuram,Flu,2025-11-20,2025-11-20,1,1,5.294651389216593,Critical,0,0,1,2025-11
EVT-0714,Malappuram,Flu,2025-11-22,2025-11-22,1,1,3.6787679096857007,Critical,0,0,1,2025-11
EVT-0715,Malappuram,Flu,2025-12-07,2025-12-07,1,1,2.949576240750523,High,0,1,0,2025-12
EVT-0716,Malappuram,Flu,2025-12-21,2025-12-22,2,1,2.949576240750523,High,0,2,0,2025-12
EVT-0717,Malappuram,Flu,2025-12-27,2025-12-27,1,1,2.506657801402762,High,0,1,0,2025-12
EVT-0718,Malappuram,Malaria,2025-01-26,2025-01-26,1,1,2.5066578014027656,High,0,1,0,2025-01
EVT-0719,Malappuram,Malaria,2025-02-11,2025-02-11,1,1,3.678767909685711,Critical,0,0,1,2025-02
EVT-0720,Malappuram,Malaria,2025-03-03,2025-03-03,1,1,3.678767909685711,Critical,0,0,1,2025-03
EVT-0721,Malappuram,Malaria,2025-03-15,2025-03-15,1,1,3.678767909685711,Critical,0,0,1,2025-03
EVT-0722,Malappuram,Malaria,2025-03-27,2025-03-28,2,1,2.9495762407505293,High,0,2,0,2025-03
EVT-0723,Malappuram,Malaria,2025-04-01,2025-04-01,1,1,2.198484326378822,Medium,1,0,0,2025-04
EVT-0724,Malappuram,Malaria,2025-04-12,2025-04-13,2,2,3.5052427873817407,Critical,1,0,1,2025-04
EVT-0725,Malappuram,Malaria,2025-05-24,2025-05-24,1,1,2.949576240750529,High,0,1,0,2025-05
EVT-0726,Malappuram,Malaria,2025-06-01,2025-06-01,1,1,2.949576240750529,High,0,1,0,2025-06
EVT-0727,Malappuram,Malaria,2025-06-04,2025-06-04,1,1,2.506657801402765,High,0,1,0,2025-06
EVT-0728,Malappuram,Malaria,2025-06-16,2025-06-17,2,1,2.506657801402765,High,1,1,0,2025-06
EVT-0729,Malappuram,Malaria,2025-06-28,2025-06-28,1,1,2.1984843263788214,Medium,1,0,0,2025-06
EVT-0730,Malappuram,Malaria,2025-07-09,2025-07-09,1,1,2.506657801402765,High,0,1,0,2025-07
EVT-0731,Malappuram,Malaria,2025-07-15,2025-07-15,1,1,2.1984843263788214,Medium,1,0,0,2025-07
EVT-0732,Malappuram,Malaria,2025-07-18,2025-07-18,1,1,2.506657801402765,High,0,1,0,2025-07
EVT-0733,Malappuram,Malaria,2025-07-20,2025-07-20,1,1,2.1984843263788214,Medium,1,0,0,2025-07
EVT-0734,Malappuram,Malaria,2025-08-24,2025-08-24,1,1,2.198484326378822,Medium,1,0,0,2025-08
EVT-0735,Malappuram,Malaria,2025-08-27,2025-08-27,1,1,2.198484326378822,Medium,1,0,0,2025-08
EVT-0736,Malappuram,Malaria,2025-09-06,2025-09-06,1,1,2.198484326378822,Medium,1,0,0,2025-09
EVT-0737,Malappuram,Malaria,2025-09-16,2025-09-16,1,1,2.198484326378822,Medium,1,0,0,2025-09
EVT-0738,Malappuram,Malaria,2025-09-25,2025-09-25,1,2,3.9757145654971664,Critical,0,0,1,2025-09
EVT-0739,Malappuram,Malaria,2025-11-02,2025-11-02,1,1,2.198484326378822,Medium,1,0,0,2025-11
EVT-0740,Malappuram,Malaria,2025-11-18,2025-11-20,3,1,2.5066578014027656,High,2,1,0,2025-11
EVT-0741,Malappuram,Malaria,2025-11-25,2025-11-25,1,1,2.198484326378822,Medium,1,0,0,2025-11
EVT-0742,Malappuram,Typhoid,2025-01-06,2025-01-06,1,1,2.5066578014027674,High,0,1,0,2025-01
EVT-0743,Malappuram,Typhoid,2025-01-15,2025-01-15,1,1,2.9495762407505324,High,0,1,0,2025-01
EVT-0744,Malappuram,Typhoid,2025-01-27,2025-01-27,1,2,3.975714565497168,Critical,0,0,1,2025-01
EVT-0745,Malappuram,Typhoid,2025-02-02,2025-02-02,1,2,3.2676096350807797,Critical,0,0,1,2025-02
EVT-0746,Malappuram,Typhoid,2025-03-17,2025-03-18,2,1,2.5066578014027674,High,1,1,0,2025-03
EVT-0747,Malappuram,Typhoid,2025-04-11,2025-04-11,1,1,2.9495762407505315,High,0,1,0,2025-04
EVT-0748,Malappuram,Typhoid,2025-04-27,2025-04-27,1,1,3.6787679096857158,Critical,0,0,1,2025-04
EVT-0749,Malappuram,Typhoid,2025-05-09,2025-05-09,1,1,2.9495762407505315,High,0,1,0,2025-05
EVT-0750,Malappuram,Typhoid,2025-05-13,2025-05-13,1,1,2.9495762407505315,High,0,1,0,2025-05
EVT-0751,Malappuram,Typhoid,2025-05-17,2025-05-17,1,1,2.5066578014027674,High,0,1,0,2025-05
EVT-0752,Malappuram,Typhoid,2025-06-05,2025-06-05,1,1,2.5066578014027674,High,0,1,0,2025-06
EVT-0753,Malappuram,Typhoid,2025-07-06,2025-07-06,1,1,5.294651389216634,Critical,0,0,1,2025-07
EVT-0754,Malappuram,Typhoid,2025-07-09,2025-07-09,1,1,3.6787679096857158,Critical,0,0,1,2025-07
EVT-0755,Malappuram,Typhoid,2025-07-15,2025-07-15,1,1,2.9495762407505315,High,0,1,0,2025-07
EVT-0756,Malappuram,Typhoid,2025-07-27,2025-07-28,2,1,2.5066578014027674,High,1,1,0,2025-07
EVT-0757,Malappuram,Typhoid,2025-09-18,2025-09-18,1,1,2.198484326378823,Medium,1,0,0,2025-09
EVT-0758,Malappuram,Typhoid,2025-10-11,2025-10-11,1,1,2.949576240750532,High,0,1,0,2025-10
EVT-0759,Malappuram,Typhoid,2025-10-23,2025-10-24,2,1,3.6787679096857167,Critical,0,1,1,2025-10
EVT-0760,Malappuram,Typhoid,2025-11-05,2025-11-05,1,2,3.975714565497168,Critical,0,0,1,2025-11
EVT-0761,Malappuram,Typhoid,2025-12-14,2025-12-14,1,1,2.1984843263788236,Medium,1,0,0,2025-12
EVT-0762,Malappuram,Typhoid,2025-12-21,2025-12-22,2,1,2.5066578014027674,High,0,2,0,2025-12
EVT-0763,Malappuram,Viral Fever,2025-01-02,2025-01-02,1,1,2.9495762407505275,High,0,1,0,2025-01
EVT-0764,Malappuram,Viral Fever,2025-01-16,2025-01-16,1,1,3.678767909685711,Critical,0,0,1,2025-01
EVT-0765,Malappuram,Viral Fever,2025-01-21,2025-01-21,1,1,2.9495762407505275,High,0,1,0,2025-01
EVT-0766,Malappuram,Viral Fever,2025-02-01,2025-02-01,1,1,2.9495762407505275,High,0,1,0,2025-02
EVT-0767,Malappuram,Viral Fever,2025-02-11,2025-02-11,1,1,2.5066578014027643,High,0,1,0,2025-02
EVT-0768,Malappuram,Viral Fever,2025-02-21,2025-02-21,1,2,4.299366563289117,Critical,0,0,1,2025-02
EVT-0769,Malappuram,Viral Fever,2025-03-28,2025-03-28,1,1,3.678767909685711,Critical,0,0,1,2025-03
EVT-0770,Malappuram,Viral Fever,2025-04-01,2025-04-01,1,1,3.678767909685711,Critical,0,0,1,2025-04
EVT-0771,Malappuram,Viral Fever,2025-04-11,2025-04-11,1,1,2.949576240750528,High,0,1,0,2025-04
EVT-0772,Malappuram,Viral Fever,2025-04-13,2025-04-13,1,1,2.5066578014027643,High,0,1,0,2025-04
EVT-0773,Malappuram,Viral Fever,2025-04-17,2025-04-17,1,1,2.198484326378821,Medium,1,0,0,2025-04
EVT-0774,Malappuram,Viral Fever,2025-05-16,2025-05-16,1,1,3.6787679096857118,Critical,0,0,1,2025-05
EVT-0775,Malappuram,Viral Fever,2025-05-24,2025-05-24,1,1,3.6787679096857118,Critical,0,0,1,2025-05
EVT-0776,Malappuram,Viral Fever,2025-05-27,2025-05-28,2,1,2.949576240750528,High,0,2,0,2025-05
EVT-0777,Malappuram,Viral Fever,2025-06-02,2025-06-02,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-0778,Malappuram,Viral Fever,2025-06-22,2025-06-22,1,1,2.198484326378821,Medium,1,0,0,2025-06
EVT-0779,Malappuram,Viral Fever,2025-07-09,2025-07-09,1,1,3.6787679096857118,Critical,0,0,1,2025-07
EVT-0780,Malappuram,Viral Fever,2025-07-17,2025-07-17,1,1,2.949576240750528,High,0,1,0,2025-07
EVT-0781,Malappuram,Viral Fever,2025-07-20,2025-07-20,1,1,2.5066578014027647,High,0,1,0,2025-07
EVT-0782,Malappuram,Viral Fever,2025-07-26,2025-07-26,1,1,2.5066578014027647,High,0,1,0,2025-07
EVT-0783,Malappuram,Viral Fever,2025-08-01,2025-08-01,1,1,2.198484326378821,Medium,1,0,0,2025-08
EVT-0784,Malappuram,Viral Fever,2025-08-21,2025-08-21,1,1,2.198484326378821,Medium,1,0,0,2025-08
EVT-0785,Malappuram,Viral Fever,2025-08-26,2025-08-26,1,2,3.717209579620651,Critical,0,0,1,2025-08
EVT-0786,Malappuram,Viral Fever,2025-10-21,2025-10-21,1,1,2.1984843263788205,Medium,1,0,0,2025-10
EVT-0787,Malappuram,Viral Fever,2025-11-06,2025-11-06,1,1,2.1984843263788205,Medium,1,0,0,2025-11
EVT-0788,Malappuram,Viral Fever,2025-11-13,2025-11-14,2,1,2.506657801402764,High,1,1,0,2025-11
EVT-0789,Malappuram,Viral Fever,2025-11-23,2025-11-23,1,1,2.506657801402764,High,0,1,0,2025-11
EVT-0790,Malappuram,Viral Fever,2025-11-25,2025-11-25,1,1,2.1984843263788205,Medium,1,0,0,2025-11
EVT-0791,Malappuram,Viral Fever,2025-12-09,2025-12-09,1,1,2.1984843263788205,Medium,1,0,0,2025-12
EVT-0792,Malappuram,Viral Fever,2025-12-15,2025-12-15,1,1,2.1984843263788205,Medium,1,0,0,2025-12
EVT-0793,Palakkad,Chickenpox,2025-01-04,2025-01-05,2,1,5.2946513892165985,Critical,0,0,2,2025-01
EVT-0794,Palakkad,Chickenpox,2025-01-07,2025-01-07,1,1,2.949576240750524,High,0,1,0,2025-01
EVT-0795,Palakkad,Chickenpox,2025-02-04,2025-02-04,1,1,3.678767909685702,Critical,0,0,1,2025-02
EVT-0796,Palakkad,Chickenpox,2025-02-09,2025-02-09,1,1,3.678767909685702,Critical,0,0,1,2025-02
EVT-0797,Palakkad,Chickenpox,2025-02-25,2025-02-26,2,2,3.9757145654971637,Critical,0,1,1,2025-02
EVT-0798,Palakkad,Chickenpox,2025-04-24,2025-04-24,1,2,5.294651389216604,Critical,0,0,1,2025-04
EVT-0799,Palakkad,Chickenpox,2025-05-01,2025-05-01,1,1,2.2355921677321935,Medium,1,0,0,2025-05
EVT-0800,Palakkad,Chickenpox,2025-06-02,2025-06-02,1,1,2.198484326378819,Medium,1,0,0,2025-06
EVT-0801,Palakkad,Chickenpox,2025-06-05,2025-06-05,1,1,2.198484326378819,Medium,1,0,0,2025-06
EVT-0802,Palakkad,Chickenpox,2025-06-12,2025-06-12,1,1,2.506657801402762,High,0,1,0,2025-06
EVT-0803,Palakkad,Chickenpox,2025-06-22,2025-06-22,1,1,2.506657801402762,High,0,1,0,2025-06
EVT-0804,Palakkad,Chickenpox,2025-07-01,2025-07-01,1,1,2.198484326378819,Medium,1,0,0,2025-07
EVT-0805,Palakkad,Chickenpox,2025-07-25,2025-07-25,1,1,3.6787679096857016,Critical,0,0,1,2025-07
EVT-0806,Palakkad,Chickenpox,2025-07-28,2025-07-28,1,1,2.949576240750523,High,0,1,0,2025-07
EVT-0807,Palakkad,Chickenpox,2025-08-01,2025-08-01,1,1,2.949576240750523,High,0,1,0,2025-08
EVT-0808,Palakkad,Chickenpox,2025-08-16,2025-08-16,1,1,2.506657801402762,High,0,1,0,2025-08
EVT-0809,Palakkad,Chickenpox,2025-09-10,2025-09-10,1,1,3.6787679096857016,Critical,0,0,1,2025-09
EVT-0810,Palakkad,Chickenpox,2025-09-12,2025-09-12,1,1,2.949576240750523,High,0,1,0,2025-09
EVT-0811,Palakkad,Chickenpox,2025-09-20,2025-09-20,1,1,2.949576240750523,High,0,1,0,2025-09
EVT-0812,Palakkad,Chickenpox,2025-09-22,2025-09-22,1,1,2.506657801402762,High,0,1,0,2025-09
EVT-0813,Palakkad,Chickenpox,2025-09-28,2025-09-28,1,1,2.198484326378819,Medium,1,0,0,2025-09
EVT-0814,Palakkad,Chickenpox,2025-10-18,2025-10-18,1,2,3.975714565497163,Critical,0,0,1,2025-10
EVT-0815,Palakkad,Chickenpox,2025-12-03,2025-12-03,1,1,2.198484326378819,Medium,1,0,0,2025-12
EVT-0816,Palakkad,Chickenpox,2025-12-10,2025-12-10,1,1,2.949576240750523,High,0,1,0,2025-12
EVT-0817,Palakkad,Chickenpox,2025-12-12,2025-12-12,1,2,3.975714565497163,Critical,0,0,1,2025-12
EVT-0818,Palakkad,Chickenpox,2025-12-26,2025-12-26,1,2,3.267609635080776,Critical,0,0,1,2025-12
EVT-0819,Palakkad,Chikungunya,2025-01-18,2025-01-18,1,1,3.6787679096856998,Critical,0,0,1,2025-01
EVT-0820,Palakkad,Chikungunya,2025-01-20,2025-01-20,1,1,2.949576240750522,High,0,1,0,2025-01
EVT-0821,Palakkad,Chikungunya,2025-01-24,2025-01-24,1,1,2.949576240750522,High,0,1,0,2025-01
EVT-0822,Palakkad,Chikungunya,2025-01-28,2025-01-28,1,1,2.506657801402761,High,0,1,0,2025-01
EVT-0823,Palakkad,Chikungunya,2025-02-09,2025-02-09,1,1,2.1984843263788187,Medium,1,0,0,2025-02
EVT-0824,Palakkad,Chikungunya,2025-02-24,2025-02-24,1,1,2.949576240750522,High,0,1,0,2025-02
EVT-0825,Palakkad,Chikungunya,2025-03-13,2025-03-13,1,1,3.6787679096856998,Critical,0,0,1,2025-03
EVT-0826,Palakkad,Chikungunya,2025-03-23,2025-03-23,1,1,2.949576240750522,High,0,1,0,2025-03
EVT-0827,Palakkad,Chikungunya,2025-04-02,2025-04-02,1,1,2.949576240750522,High,0,1,0,2025-04
EVT-0828,Palakkad,Chikungunya,2025-04-07,2025-04-07,1,3,4.588229707834149,Critical,0,0,1,2025-04
EVT-0829,Palakkad,Chikungunya,2025-05-19,2025-05-19,1,1,2.1984843263788183,Medium,1,0,0,2025-05
EVT-0830,Palakkad,Chikungunya,2025-06-02,2025-06-02,1,1,3.678767909685699,Critical,0,0,1,2025-06
EVT-0831,Palakkad,Chikungunya,2025-06-05,2025-06-05,1,2,4.299366563289112,Critical,0,0,1,2025-06
EVT-0832,Palakkad,Chikungunya,2025-07-05,2025-07-05,1,2,4.299366563289112,Critical,0,0,1,2025-07
EVT-0833,Palakkad,Chikungunya,2025-08-11,2025-08-11,1,2,5.2946513892166,Critical,0,0,1,2025-08
EVT-0834,Palakkad,Chikungunya,2025-08-22,2025-08-22,1,1,2.2355921677321926,Medium,1,0,0,2025-08
EVT-0835,Palakkad,Chikungunya,2025-09-12,2025-09-12,1,1,2.9495762407505213,High,0,1,0,2025-09
EVT-0836,Palakkad,Chikungunya,2025-09-18,2025-09-18,1,1,2.5066578014027603,High,0,1,0,2025-09
EVT-0837,Palakkad,Chikungunya,2025-10-06,2025-10-06,1,1,2.5066578014027603,High,0,1,0,2025-10
EVT-0838,Palakkad,Chikungunya,2025-10-11,2025-10-11,1,1,2.5066578014027603,High,0,1,0,2025-10
EVT-0839,Palakkad,Chikungunya,2025-10-18,2025-10-18,1,1,2.9495762407505213,High,0,1,0,2025-10
EVT-0840,Palakkad,Chikungunya,2025-10-24,2025-10-24,1,1,2.5066578014027603,High,0,1,0,2025-10
EVT-0841,Palakkad,Chikungunya,2025-10-28,2025-10-28,1,1,2.198484326378818,Medium,1,0,0,2025-10
EVT-0842,Palakkad,Chikungunya,2025-12-01,2025-12-01,1,1,5.294651389216584,Critical,0,0,1,2025-12
EVT-0843,Palakkad,Chikungunya,2025-12-12,2025-12-12,1,3,5.017387607486175,Critical,0,0,1,2025-12
EVT-0844,Palakkad,Common Cold,2025-01-11,2025-01-11,1,1,2.506657801402763,High,0,1,0,2025-01
EVT-0845,Palakkad,Common Cold,2025-01-19,2025-01-19,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-0846,Palakkad,Common Cold,2025-02-04,2025-02-04,1,1,2.949576240750525,High,0,1,0,2025-02
EVT-0847,Palakkad,Common Cold,2025-02-08,2025-02-08,1,1,2.506657801402763,High,0,1,0,2025-02
EVT-0848,Palakkad,Common Cold,2025-02-16,2025-02-16,1,1,2.506657801402763,High,0,1,0,2025-02
EVT-0849,Palakkad,Common Cold,2025-03-03,2025-03-03,1,1,2.506657801402763,High,0,1,0,2025-03
EVT-0850,Palakkad,Common Cold,2025-03-14,2025-03-14,1,1,2.949576240750525,High,0,1,0,2025-03
EVT-0851,Palakkad,Common Cold,2025-03-24,2025-03-24,1,1,2.949576240750525,High,0,1,0,2025-03
EVT-0852,Palakkad,Common Cold,2025-04-10,2025-04-10,1,1,2.949576240750525,High,0,1,0,2025-04
EVT-0853,Palakkad,Common Cold,2025-04-12,2025-04-12,1,1,2.506657801402763,High,0,1,0,2025-04
EVT-0854,Palakkad,Common Cold,2025-05-05,2025-05-05,1,1,2.949576240750525,High,0,1,0,2025-05
EVT-0855,Palakkad,Common Cold,2025-05-10,2025-05-10,1,1,2.949576240750525,High,0,1,0,2025-05
EVT-0856,Palakkad,Common Cold,2025-05-18,2025-05-18,1,1,2.949576240750525,High,0,1,0,2025-05
EVT-0857,Palakkad,Common Cold,2025-06-11,2025-06-11,1,1,3.6787679096857047,Critical,0,0,1,2025-06
EVT-0858,Palakkad,Common Cold,2025-06-17,2025-06-17,1,1,3.6787679096857047,Critical,0,0,1,2025-06
EVT-0859,Palakkad,Common Cold,2025-06-22,2025-06-22,1,1,2.949576240750525,High,0,1,0,2025-06
EVT-0860,Palakkad,Common Cold,2025-06-28,2025-06-28,1,1,2.506657801402763,High,0,1,0,2025-06
EVT-0861,Palakkad,Common Cold,2025-07-02,2025-07-02,1,1,2.19848432637882,Medium,1,0,0,2025-07
EVT-0862,Palakkad,Common Cold,2025-07-11,2025-07-11,1,1,2.19848432637882,Medium,1,0,0,2025-07
EVT-0863,Palakkad,Common Cold,2025-07-19,2025-07-19,1,1,2.19848432637882,Medium,1,0,0,2025-07
EVT-0864,Palakkad,Common Cold,2025-07-23,2025-07-23,1,1,2.19848432637882,Medium,1,0,0,2025-07
EVT-0865,Palakkad,Common Cold,2025-08-11,2025-08-11,1,1,2.19848432637882,Medium,1,0,0,2025-08
EVT-0866,Palakkad,Common Cold,2025-08-13,2025-08-13,1,3,4.145817757457361,Critical,0,0,1,2025-08
EVT-0867,Palakkad,Common Cold,2025-09-28,2025-09-28,1,2,4.719583465212409,Critical,0,0,1,2025-09
EVT-0868,Palakkad,Common Cold,2025-10-25,2025-10-25,1,2,2.97163770177837,High,0,1,0,2025-10
EVT-0869,Palakkad,Common Cold,2025-12-26,2025-12-26,1,1,5.2946513892165985,Critical,0,0,1,2025-12
EVT-0870,Palakkad,Dengue,2025-01-01,2025-01-01,1,1,2.506657801402763,High,0,1,0,2025-01
EVT-0871,Palakkad,Dengue,2025-01-03,2025-01-03,1,1,2.19848432637882,Medium,1,0,0,2025-01
EVT-0872,Palakkad,Dengue,2025-01-18,2025-01-18,1,1,2.506657801402763,High,0,1,0,2025-01
EVT-0873,Palakkad,Dengue,2025-01-22,2025-01-22,1,2,3.7172095796206506,Critical,0,0,1,2025-01
EVT-0874,Palakkad,Dengue,2025-02-24,2025-02-24,1,1,2.19848432637882,Medium,1,0,0,2025-02
EVT-0875,Palakkad,Dengue,2025-04-05,2025-04-05,1,1,3.6787679096857064,Critical,0,0,1,2025-04
EVT-0876,Palakkad,Dengue,2025-04-20,2025-04-20,1,1,3.6787679096857064,Critical,0,0,1,2025-04
EVT-0877,Palakkad,Dengue,2025-04-28,2025-04-28,1,1,2.9495762407505257,High,0,1,0,2025-04
EVT-0878,Palakkad,Dengue,2025-05-03,2025-05-03,1,1,2.5066578014027634,High,0,1,0,2025-05
EVT-0879,Palakkad,Dengue,2025-05-12,2025-05-12,1,1,2.5066578014027634,High,0,1,0,2025-05
EVT-0880,Palakkad,Dengue,2025-06-16,2025-06-16,1,1,5.294651389216607,Critical,0,0,1,2025-06
EVT-0881,Palakkad,Dengue,2025-06-18,2025-06-18,1,1,3.6787679096857064,Critical,0,0,1,2025-06
EVT-0882,Palakkad,Dengue,2025-06-21,2025-06-21,1,1,2.9495762407505257,High,0,1,0,2025-06
EVT-0883,Palakkad,Dengue,2025-06-28,2025-06-28,1,1,2.5066578014027634,High,0,1,0,2025-06
EVT-0884,Palakkad,Dengue,2025-07-05,2025-07-05,1,1,2.1984843263788205,Medium,1,0,0,2025-07
EVT-0885,Palakkad,Dengue,2025-07-22,2025-07-22,1,1,2.1984843263788205,Medium,1,0,0,2025-07
EVT-0886,Palakkad,Dengue,2025-08-15,2025-08-15,1,1,2.9495762407505257,High,0,1,0,2025-08
EVT-0887,Palakkad,Dengue,2025-08-19,2025-08-19,1,1,2.5066578014027634,High,0,1,0,2025-08
EVT-0888,Palakkad,Dengue,2025-09-01,2025-09-01,1,1,2.9495762407505257,High,0,1,0,2025-09
EVT-0889,Palakkad,Dengue,2025-09-26,2025-09-26,1,1,3.6787679096857064,Critical,0,0,1,2025-09
EVT-0890,Palakkad,Dengue,2025-10-04,2025-10-04,1,1,3.6787679096857064,Critical,0,0,1,2025-10
EVT-0891,Palakkad,Dengue,2025-10-14,2025-10-14,1,1,2.9495762407505257,High,0,1,0,2025-10
EVT-0892,Palakkad,Dengue,2025-10-24,2025-10-24,1,1,2.5066578014027634,High,0,1,0,2025-10
EVT-0893,Palakkad,Dengue,2025-12-02,2025-12-03,2,1,5.294651389216607,Critical,0,0,2,2025-12
EVT-0894,Palakkad,Dengue,2025-12-07,2025-12-07,1,1,2.9495762407505257,High,0,1,0,2025-12
EVT-0895,Palakkad,Dengue,2025-12-19,2025-12-19,1,1,2.5066578014027634,High,0,1,0,2025-12
EVT-0896,Palakkad,Flu,2025-01-02,2025-01-02,1,1,3.6787679096857047,Critical,0,0,1,2025-01
EVT-0897,Palakkad,Flu,2025-01-13,2025-01-13,1,1,2.949576240750525,High,0,1,0,2025-01
EVT-0898,Palakkad,Flu,2025-01-25,2025-01-25,1,1,2.949576240750525,High,0,1,0,2025-01
EVT-0899,Palakkad,Flu,2025-01-28,2025-01-28,1,1,2.506657801402763,High,0,1,0,2025-01
EVT-0900,Palakkad,Flu,2025-02-02,2025-02-02,1,2,3.9757145654971637,Critical,0,0,1,2025-02
EVT-0901,Palakkad,Flu,2025-03-05,2025-03-05,1,1,2.506657801402763,High,0,1,0,2025-03
EVT-0902,Palakkad,Flu,2025-03-11,2025-03-11,1,1,2.949576240750525,High,0,1,0,2025-03
EVT-0903,Palakkad,Flu,2025-03-14,2025-03-14,1,1,2.506657801402763,High,0,1,0,2025-03
EVT-0904,Palakkad,Flu,2025-03-18,2025-03-18,1,1,2.1984843263788196,Medium,1,0,0,2025-03
EVT-0905,Palakkad,Flu,2025-03-28,2025-03-28,1,1,2.1984843263788196,Medium,1,0,0,2025-03
EVT-0906,Palakkad,Flu,2025-05-08,2025-05-08,1,1,5.294651389216606,Critical,0,0,1,2025-05
EVT-0907,Palakkad,Flu,2025-05-25,2025-05-25,1,1,3.6787679096857047,Critical,0,0,1,2025-05
EVT-0908,Palakkad,Flu,2025-06-01,2025-06-01,1,1,2.949576240750525,High,0,1,0,2025-06
EVT-0909,Palakkad,Flu,2025-06-16,2025-06-17,2,2,3.9757145654971637,Critical,0,1,1,2025-06
EVT-0910,Palakkad,Flu,2025-07-19,2025-07-19,1,1,3.6787679096857056,Critical,0,0,1,2025-07
EVT-0911,Palakkad,Flu,2025-08-14,2025-08-14,1,1,3.6787679096857056,Critical,0,0,1,2025-08
EVT-0912,Palakkad,Flu,2025-08-25,2025-08-25,1,1,3.6787679096857056,Critical,0,0,1,2025-08
EVT-0913,Palakkad,Flu,2025-09-01,2025-09-01,1,1,2.9495762407505253,High,0,1,0,2025-09
EVT-0914,Palakkad,Flu,2025-10-03,2025-10-03,1,1,5.2946513892166065,Critical,0,0,1,2025-10
EVT-0915,Palakkad,Flu,2025-10-19,2025-10-19,1,1,3.6787679096857056,Critical,0,0,1,2025-10
EVT-0916,Palakkad,Flu,2025-10-28,2025-10-28,1,1,2.9495762407505253,High,0,1,0,2025-10
EVT-0917,Palakkad,Flu,2025-11-10,2025-11-10,1,1,2.9495762407505253,High,0,1,0,2025-11
EVT-0918,Palakkad,Flu,2025-11-16,2025-11-16,1,1,2.506657801402763,High,0,1,0,2025-11
EVT-0919,Palakkad,Flu,2025-11-20,2025-11-20,1,1,2.506657801402763,High,0,1,0,2025-11
EVT-0920,Palakkad,Flu,2025-11-24,2025-11-24,1,2,3.71720957962065,Critical,0,0,1,2025-11
EVT-0921,Palakkad,Malaria,2025-01-09,2025-01-09,1,1,2.5066578014027625,High,0,1,0,2025-01
EVT-0922,Palakkad,Malaria,2025-01-19,2025-01-19,1,1,2.949576240750524,High,0,1,0,2025-01
EVT-0923,Palakkad,Malaria,2025-01-26,2025-01-26,1,1,2.949576240750524,High,0,1,0,2025-01
EVT-0924,Palakkad,Malaria,2025-03-03,2025-03-03,1,1,5.2946513892165985,Critical,0,0,1,2025-03
EVT-0925,Palakkad,Malaria,2025-03-22,2025-03-22,1,1,3.678767909685702,Critical,0,0,1,2025-03
EVT-0926,Palakkad,Malaria,2025-03-26,2025-03-26,1,1,2.949576240750524,High,0,1,0,2025-03
EVT-0927,Palakkad,Malaria,2025-03-28,2025-03-28,1,1,2.5066578014027625,High,0,1,0,2025-03
EVT-0928,Palakkad,Malaria,2025-04-02,2025-04-02,1,1,2.5066578014027625,High,0,1,0,2025-04
EVT-0929,Palakkad,Malaria,2025-04-14,2025-04-14,1,1,2.198484326378819,Medium,1,0,0,2025-04
