District,Date,Confirmed,Recovered,Active,Death
kottayam,26-01-2022,3922,2364,20143,6
kottayam,27-01-2022,3834,3275,20685,17
kottayam,28-01-2022,4182,3290,21569,8
kottayam,29-01-2022,4123,3033,22638,21
kottayam,30-01-2022,3889,2425,24083,19
kottayam,31-01-2022,2840,1099,25818,6
kottayam,01-02-2022,3601,3273,26103,43
kottayam,02-02-2022,4192,3043,27224,28
kottayam,03-02-2022,4303,4204,27272,51
kottayam,04-02-2022,3399,4115,26509,47
kottayam,05-02-2022,3569,996,29027,55
kottayam,06-02-2022,2529,3206,28308,42
kottayam,07-02-2022,2786,4400,26464,230
kottayam,08-02-2022,3569,2697,27250,86
kottayam,09-02-2022,2531,3002,26621,158
kottayam,10-02-2022,1749,3837,24484,49
kottayam,11-02-2022,1502,4135,21822,29
kottayam,12-02-2022,1367,3342,19833,14
kottayam,13-02-2022,1044,3700,17155,22
kottayam,14-02-2022,743,2694,15165,39
kottayam,15-02-2022,1231,3550,12752,94
kottayam,16-02-2022,1062,2713,11094,7
kottayam,17-02-2022,731,2680,9132,13
kottayam,18-02-2022,661,1915,7838,40
kottayam,19-02-2022,542,1530,6804,46
kottayam,20-02-2022,456,1287,5969,4
kottayam,21-02-2022,414,1278,5103,2
kottayam,22-02-2022,655,710,5037,11
kottayam,23-02-2022,437,1286,4180,8
kottayam,24-02-2022,399,1562,3013,4
kottayam,25-02-2022,313,820,2503,3
kottayam,26-02-2022,314,790,2020,7
kottayam,27-02-2022,241,379,1880,2
kottayam,28-02-2022,194,427,1643,4
kottayam,01-03-2022,314,260,1693,4
kottayam,02-03-2022,248,766,1168,7
kottayam,03-03-2022,213,536,835,10
kottayam,04-03-2022,209,434,605,5
kottayam,05-03-2022,162,243,522,2
kottayam,06-03-2022,188,186,524,0
kottayam,07-03-2022,128,229,423,0
kottayam,08-03-2022,190,100,513,0
kottayam,09-03-2022,161,196,474,4
kottayam,10-03-2022,187,234,421,6
kottayam,11-03-2022,128,189,354,6
kottayam,12-03-2022,145,223,276,0
kottayam,13-03-2022,88,149,213,2
kottayam,14-03-2022,83,209,86,1
kottayam,15-03-2022,175,105,155,1
kottayam,16-03-2022,102,212,44,1
kottayam,17-03-2022,141,146,4,35
kottayam,07-06-2022,274,188,59,0
kottayam,08-06-2022,277,155,179,2
kottayam,09-06-2022,260,152,287,0
kottayam,10-06-2022,296,158,425,0
kottayam,11-06-2022,297,175,544,3
kottayam,12-06-2022,201,169,576,0
kottayam,13-06-2022,231,174,632,1
kottayam,14-06-2022,471,274,829,0
kottayam,15-06-2022,381,277,933,0
kottayam,16-06-2022,356,260,1029,0
kottayam,17-06-2022,409,296,1138,4
kottayam,18-06-2022,399,297,1240,0
kottayam,19-06-2022,348,201,1387,0
kottayam,20-06-2022,293,231,1444,5
kottayam,21-06-2022,549,471,1518,4
kottayam,22-06-2022,425,381,1562,0
kottayam,23-06-2022,438,356,1644,0
kottayam,24-06-2022,418,409,1650,3
kottayam,25-06-2022,407,399,1658,0
kottayam,26-06-2022,348,348,1658,0
kottayam,27-06-2022,361,263,1754,2
kottayam,28-06-2022,445,549,1648,2
kottayam,29-06-2022,444,425,1665,2
kottayam,30-06-2022,414,438,1640,1
kottayam,01-07-2022,394,418,1613,3
kottayam,02-07-2022,342,407,1548,0
kottayam,03-07-2022,389,348,1589,0
kottayam,04-07-2022,255,361,1483,0
kottayam,05-07-2022,417,445,1452,3
kottayam,06-07-2022,388,444,1394,2
kottayam,07-07-2022,374,414,1354,0
kottayam,08-07-2022,313,394,1273,0
kottayam,09-07-2022,310,342,1241,0
kottayam,10-07-2022,264,389,1116,0
kottayam,11-07-2022,216,231,1095,6
kottayam,12-07-2022,431,417,1107,2
kottayam,13-07-2022,375,374,1106,2
kottayam,14-07-2022,329,374,1059,2
kottayam,15-07-2022,291,325,1025,0
kottayam,16-07-2022,247,310,960,2
kottayam,17-07-2022,253,264,947,2
kottayam,18-07-2022,230,216,960,1
kottayam,20-07-2022,237,375,822,0
kottayam,21-07-2022,285,329,775,3
kottayam,22-07-2022,233,291,717,0
kottayam,19-07-2022,298,431,584,0
kottayam,23-07-2022,213,247,550,0
kottayam,24-07-2022,183,253,477,3
kottayam,25-07-2022,192,230,436,3
kottayam,26-07-2022,242,298,377,3
kottayam,27-07-2022,211,237,351,0
kottayam,28-07-2022,160,285,226,0
kottayam,29-07-2022,171,233,162,2
kottayam,30-07-2022,184,213,130,3
kottayam,31-07-2022,125,183,69,3
kottayam,01-08-2022,150,192,25,2
kottayam,04-09-2022,181,106,28,0
kottayam,05-09-2022,143,114,54,3
kottayam,06-09-2022,213,231,36,0
kottayam,07-09-2022,221,155,102,0
kottayam,08-09-2022,184,178,108,0
kottayam,09-09-2022,158,191,73,2
idukki,15-03-2020,1,0,1,0
idukki,25-03-2020,1,0,2,0
idukki,26-03-2020,1,0,3,0
idukki,30-03-2020,2,0,5,0
idukki,02-04-2020,5,0,10,0
idukki,03-04-2020,0,2,8,0
idukki,28-03-2020,0,1,7,0
idukki,08-04-2020,0,2,5,0
idukki,09-04-2020,0,2,3,0
idukki,11-04-2020,0,2,1,0
idukki,12-04-2020,0,1,0,0
idukki,23-04-2020,4,0,4,0
idukki,26-04-2020,6,0,10,0
idukki,27-04-2020,4,0,14,0
idukki,02-05-2020,0,2,12,0
idukki,04-05-2020,0,10,2,0
idukki,06-05-2020,0,1,1,0
idukki,09-05-2020,0,1,0,0
idukki,14-05-2020,1,0,1,0
idukki,21-05-2020,1,0,2,0
idukki,25-05-2020,1,1,2,0
idukki,28-05-2020,1,0,3,0
idukki,29-05-2020,1,0,4,0
idukki,30-05-2020,4,0,8,0
idukki,01-06-2020,1,0,9,0
idukki,03-06-2020,9,0,18,0
idukki,05-06-2020,3,0,21,0
idukki,06-06-2020,3,1,23,0
idukki,07-06-2020,1,0,24,0
idukki,09-06-2020,0,1,23,0
idukki,10-06-2020,4,0,27,0
idukki,12-06-2020,1,4,24,0
idukki,13-06-2020,4,1,27,0
idukki,14-06-2020,2,2,27,0
idukki,15-06-2020,2,0,29,0
idukki,18-06-2020,6,0,35,0
idukki,19-06-2020,2,0,37,0
idukki,20-06-2020,1,0,38,0
idukki,21-06-2020,11,0,49,0
idukki,22-06-2020,4,2,51,0
idukki,24-06-2020,6,2,55,0
idukki,25-06-2020,3,2,56,0
idukki,26-06-2020,2,5,53,0
idukki,27-06-2020,2,5,50,0
idukki,28-06-2020,4,6,48,0
idukki,29-06-2020,5,0,53,0
idukki,30-06-2020,0,2,51,0
idukki,01-07-2020,1,2,50,0
idukki,02-07-2020,8,13,45,0
idukki,03-07-2020,2,0,47,0
idukki,04-07-2020,2,2,47,0
idukki,05-07-2020,6,0,53,0
idukki,06-07-2020,6,0,59,0
idukki,07-07-2020,1,1,59,0
idukki,08-07-2020,20,0,79,0
idukki,09-07-2020,20,8,91,0
idukki,10-07-2020,12,4,99,0
idukki,11-07-2020,5,4,100,0
idukki,12-07-2020,16,0,116,0
idukki,13-07-2020,4,0,120,0
idukki,15-07-2020,55,3,171,1
idukki,16-07-2020,26,6,191,0
idukki,17-07-2020,11,6,196,0
idukki,18-07-2020,28,6,218,0
idukki,19-07-2020,49,5,262,0
idukki,20-07-2020,24,1,285,0
idukki,21-07-2020,0,5,280,0
idukki,22-07-2020,43,1,321,1
idukki,23-07-2020,63,22,362,0
idukki,24-07-2020,29,96,295,0
idukki,25-07-2020,40,12,323,0
idukki,26-07-2020,48,31,340,0
idukki,27-07-2020,70,25,385,0
idukki,28-07-2020,7,27,365,0
idukki,29-07-2020,34,20,379,0
idukki,30-07-2020,6,31,354,0
idukki,31-07-2020,59,45,368,0
idukki,01-08-2020,14,32,350,0
idukki,02-08-2020,42,30,362,0
idukki,03-08-2020,26,54,334,0
idukki,04-08-2020,0,26,307,0
idukki,05-08-2020,39,58,288,0
idukki,06-08-2020,58,20,326,0
idukki,07-08-2020,23,57,292,0
idukki,08-08-2020,41,19,314,0
idukki,09-08-2020,17,31,300,0
idukki,10-08-2020,18,9,309,0
idukki,11-08-2020,4,68,245,0
idukki,12-08-2020,42,25,261,1
idukki,13-08-2020,31,22,270,0
idukki,14-08-2020,58,8,320,0
idukki,15-08-2020,31,39,312,0
idukki,16-08-2020,30,39,303,0
idukki,17-08-2020,23,15,311,0
idukki,18-08-2020,5,59,257,0
idukki,19-08-2020,64,5,316,0
idukki,20-08-2020,35,9,342,0
idukki,21-08-2020,34,18,358,0
idukki,22-08-2020,37,46,349,0
idukki,23-08-2020,29,19,359,0
idukki,24-08-2020,19,48,330,0
idukki,25-08-2020,6,37,299,0
idukki,26-08-2020,63,13,349,0
idukki,27-08-2020,27,28,348,0
idukki,28-08-2020,49,36,361,0
idukki,29-08-2020,27,41,347,0
idukki,30-08-2020,35,45,337,0
idukki,31-08-2020,15,23,329,0
idukki,01-09-2020,0,14,315,0
idukki,02-09-2020,12,42,285,0
idukki,03-09-2020,44,22,307,0
idukki,04-09-2020,29,26,310,0
idukki,05-09-2020,31,60,281,0
idukki,06-09-2020,39,19,301,0
idukki,07-09-2020,4,32,273,0
idukki,08-09-2020,85,12,346,0
idukki,09-09-2020,24,24,346,0
idukki,10-09-2020,105,15,436,0
idukki,11-09-2020,28,39,425,0
idukki,12-09-2020,86,28,483,0
idukki,13-09-2020,40,20,503,0
idukki,14-09-2020,58,25,536,0
idukki,15-09-2020,29,43,522,0
idukki,16-09-2020,76,21,577,0
idukki,17-09-2020,104,47,634,0
idukki,18-09-2020,100,73,661,0
idukki,19-09-2020,47,54,654,0
idukki,20-09-2020,77,65,666,0
idukki,21-09-2020,82,37,711,0
idukki,22-09-2020,42,42,710,0
idukki,23-09-2020,79,55,734,0
idukki,24-09-2020,151,61,824,0
idukki,25-09-2020,114,69,869,0
idukki,26-09-2020,107,64,912,0
idukki,27-09-2020,125,94,943,0
idukki,28-09-2020,114,36,1021,0
idukki,29-09-2020,57,84,994,0
idukki,30-09-2020,157,21,1130,0
idukki,01-10-2020,130,70,1190,0
idukki,02-10-2020,136,93,1233,0
idukki,03-10-2020,106,115,1223,1
idukki,04-10-2020,96,80,1239,0
idukki,05-10-2020,71,61,1249,0
idukki,06-10-2020,56,86,1219,0
idukki,07-10-2020,120,89,1249,1
idukki,08-10-2020,121,69,1301,0
idukki,09-10-2020,153,98,1356,0
idukki,10-10-2020,139,57,1438,0
idukki,11-10-2020,123,50,1511,0
idukki,12-10-2020,94,29,1575,1
idukki,13-10-2020,79,129,1525,0
idukki,14-10-2020,114,155,1484,0
idukki,15-10-2020,143,124,1503,0
idukki,16-10-2020,124,53,1573,1
idukki,17-10-2020,140,63,1650,0
idukki,18-10-2020,162,131,1681,0
idukki,19-10-2020,28,53,1656,0
idukki,20-10-2020,72,85,1643,0
idukki,21-10-2020,100,71,1672,0
idukki,22-10-2020,65,94,1643,0
idukki,23-10-2020,140,77,1706,0
idukki,24-10-2020,201,49,1858,0
idukki,25-10-2020,152,91,1919,0
idukki,26-10-2020,79,66,1932,0
idukki,27-10-2020,49,72,1908,1
idukki,28-10-2020,115,90,1933,0
idukki,29-10-2020,168,66,2034,1
idukki,30-10-2020,76,105,2005,0
idukki,31-10-2020,57,279,1783,0
idukki,01-11-2020,148,353,1578,0
idukki,02-11-2020,60,78,1560,0
idukki,03-11-2020,67,76,1551,0
idukki,04-11-2020,204,90,1665,0
idukki,05-11-2020,116,113,1668,0
idukki,06-11-2020,157,104,1721,0
idukki,07-11-2020,108,100,1729,0
idukki,08-11-2020,179,93,1815,0
idukki,09-11-2020,42,49,1808,0
idukki,10-11-2020,89,105,1792,0
idukki,11-11-2020,225,91,1926,0
idukki,12-11-2020,185,250,1861,0
idukki,13-11-2020,187,78,1970,0
idukki,14-11-2020,107,86,1990,1
idukki,15-11-2020,165,70,2085,0
idukki,16-11-2020,83,283,1884,1
idukki,17-11-2020,116,54,1946,0
idukki,18-11-2020,249,185,2010,0
idukki,19-11-2020,276,219,2067,0
idukki,20-11-2020,85,62,2090,0
idukki,21-11-2020,188,72,2206,0
idukki,22-11-2020,220,77,2349,0
idukki,23-11-2020,49,137,2261,0
idukki,24-11-2020,122,49,2334,0
idukki,25-11-2020,238,181,2391,0
idukki,26-11-2020,256,84,2562,1
idukki,27-11-2020,143,174,2531,0
idukki,28-11-2020,178,110,2599,0
idukki,29-11-2020,274,148,2725,0
idukki,30-11-2020,49,455,2319,0
idukki,01-12-2020,161,79,2401,0
idukki,02-12-2020,200,73,2528,0
idukki,03-12-2020,265,148,2645,0
idukki,04-12-2020,216,109,2752,0
idukki,05-12-2020,157,88,2821,0
idukki,06-12-2020,169,64,2926,0
idukki,07-12-2020,146,119,2953,0
idukki,08-12-2020,73,72,2953,1
idukki,09-12-2020,57,56,2954,0
idukki,10-12-2020,200,121,3033,0
idukki,11-12-2020,155,176,3012,0
idukki,12-12-2020,123,160,2975,0
idukki,13-12-2020,222,99,3097,1
idukki,14-12-2020,47,48,3096,0
idukki,15-12-2020,104,72,3128,0
idukki,16-12-2020,186,316,2998,0
idukki,17-12-2020,243,98,3142,1
idukki,18-12-2020,113,134,3121,0
idukki,19-12-2020,171,93,3199,0
idukki,20-12-2020,225,97,3327,0
idukki,21-12-2020,55,35,3347,0
idukki,22-12-2020,108,417,3038,0
idukki,23-12-2020,242,205,3074,0
idukki,24-12-2020,153,241,2985,1
idukki,25-12-2020,214,54,3145,0
idukki,26-12-2020,67,54,3158,0
idukki,27-12-2020,81,78,3161,0
idukki,28-12-2020,119,49,3231,0
idukki,29-12-2020,100,303,3028,0
idukki,30-12-2020,204,222,3009,1
idukki,31-12-2020,190,205,2992,2
idukki,01-01-2021,107,144,2954,1
idukki,02-01-2021,223,153,3024,0
idukki,03-01-2021,253,178,3098,1
idukki,04-01-2021,89,28,3159,0
idukki,05-01-2021,131,140,3149,1
idukki,06-01-2021,271,125,3294,1
idukki,07-01-2021,283,65,3512,0
idukki,08-01-2021,301,99,3712,1
idukki,09-01-2021,222,70,3864,0
idukki,10-01-2021,209,200,3872,1
idukki,11-01-2021,141,46,3967,0
idukki,12-01-2021,173,74,4066,0
idukki,13-01-2021,284,51,4298,1
idukki,14-01-2021,202,41,4458,1
idukki,15-01-2021,290,73,4675,0
idukki,16-01-2021,181,301,4554,0
idukki,17-01-2021,237,83,4706,2
idukki,18-01-2021,178,49,4835,0
idukki,19-01-2021,130,57,4908,0
idukki,20-01-2021,336,77,5167,0
idukki,21-01-2021,302,129,5340,0
idukki,22-01-2021,246,452,5134,0
idukki,23-01-2021,256,328,5061,1
idukki,24-01-2021,320,325,5055,1
idukki,25-01-2021,117,357,4815,0
idukki,26-01-2021,184,154,4845,0
idukki,27-01-2021,305,377,4772,1
idukki,28-01-2021,279,282,4769,0
idukki,29-01-2021,302,229,4842,0
idukki,30-01-2021,181,154,4869,0
idukki,31-01-2021,187,354,4702,0
idukki,01-02-2021,114,193,4623,0
idukki,02-02-2021,121,70,4673,1
idukki,03-02-2021,268,76,4865,0
idukki,04-02-2021,269,116,5018,0
idukki,05-02-2021,232,330,4920,0
idukki,06-02-2021,167,258,4827,2
idukki,07-02-2021,207,354,4680,0
idukki,08-02-2021,126,545,4261,0
idukki,09-02-2021,100,388,3972,1
idukki,10-02-2021,179,385,3766,0
idukki,11-02-2021,196,481,3481,0
idukki,12-02-2021,189,293,3377,0
idukki,13-02-2021,203,219,3361,0
idukki,14-02-2021,142,211,3292,0
idukki,15-02-2021,44,104,3232,0
idukki,16-02-2021,66,113,3185,0
idukki,17-02-2021,185,205,3165,0
idukki,18-02-2021,78,134,3109,0
idukki,19-02-2021,97,93,3113,0
idukki,20-02-2021,78,263,2928,0
idukki,21-02-2021,97,153,2872,0
idukki,22-02-2021,41,206,2707,0
idukki,23-02-2021,71,327,2450,1
idukki,24-02-2021,103,294,2259,0
idukki,25-02-2021,86,146,2199,0
idukki,26-02-2021,85,108,2176,0
idukki,27-02-2021,71,266,1981,0
idukki,28-02-2021,118,217,1882,0
idukki,01-03-2021,35,40,1877,0
idukki,02-03-2021,62,128,1811,0
idukki,03-03-2021,91,46,1856,0
idukki,04-03-2021,76,62,1870,0
idukki,05-03-2021,93,75,1888,0
idukki,06-03-2021,56,203,1741,0
idukki,07-03-2021,46,139,1648,0
idukki,08-03-2021,104,44,1708,0
idukki,09-03-2021,92,70,1730,0
idukki,10-03-2021,85,90,1725,0
idukki,11-03-2021,46,75,1696,0
idukki,12-03-2021,36,80,1652,0
idukki,13-03-2021,43,67,1627,1
idukki,14-03-2021,59,44,1642,0
idukki,15-03-2021,25,45,1622,0
idukki,16-03-2021,81,97,1606,0
idukki,17-03-2021,67,94,1579,0
idukki,18-03-2021,54,72,1559,2
idukki,19-03-2021,45,46,1557,1
idukki,20-03-2021,126,24,1655,4
idukki,21-03-2021,112,51,1715,1
idukki,22-03-2021,91,17,1789,0
idukki,23-03-2021,47,45,1791,0
idukki,24-03-2021,86,52,1824,1
idukki,25-03-2021,89,59,1854,0
idukki,26-03-2021,60,58,1856,0
idukki,27-03-2021,62,86,1832,0
idukki,28-03-2021,47,25,1854,0
idukki,29-03-2021,53,30,1876,1
idukki,30-03-2021,95,71,1900,0
idukki,31-03-2021,97,43,1954,0
idukki,01-04-2021,123,53,2024,0
idukki,02-04-2021,71,48,2047,0
idukki,03-04-2021,52,88,2011,0
idukki,04-04-2021,113,192,1932,0
idukki,05-04-2021,66,61,1937,0
idukki,06-04-2021,158,41,2054,0
idukki,07-04-2021,92,31,2114,1
idukki,08-04-2021,125,39,2200,0
idukki,09-04-2021,246,48,2398,0
idukki,10-04-2021,230,95,2533,0
idukki,11-04-2021,291,77,2747,0
idukki,12-04-2021,194,46,2894,1
idukki,13-04-2021,259,106,3046,1
idukki,14-04-2021,340,57,3329,0
idukki,15-04-2021,205,40,3494,0
idukki,16-04-2021,293,123,3664,0
idukki,17-04-2021,645,117,4192,0
idukki,18-04-2021,682,70,4804,0
idukki,19-04-2021,469,53,5220,0
idukki,20-04-2021,637,97,5760,0
idukki,21-04-2021,768,142,6386,0
idukki,22-04-2021,931,129,7187,0
idukki,23-04-2021,868,227,7828,0
idukki,24-04-2021,838,96,8569,1
idukki,25-04-2021,848,247,9170,0
idukki,26-04-2021,779,350,9599,0
idukki,27-04-2021,859,272,10186,0
idukki,28-04-2021,1251,210,11227,0
idukki,29-04-2021,1153,349,12031,0
idukki,30-04-2021,1235,533,12733,0
idukki,01-05-2021,978,307,13404,0
idukki,02-05-2021,1036,228,14212,0
idukki,03-05-2021,407,336,14283,0
idukki,04-05-2021,955,913,14325,0
idukki,05-05-2021,1396,326,15395,0
idukki,06-05-2021,956,228,16123,0
idukki,07-05-2021,1117,391,16849,0
idukki,08-05-2021,1053,316,17586,0
idukki,09-05-2021,1046,109,18523,0
idukki,10-05-2021,422,376,18569,0
idukki,11-05-2021,1056,1164,18461,0
idukki,12-05-2021,1305,1287,18479,0
idukki,13-05-2021,1236,1082,18633,0
idukki,14-05-2021,1284,836,19080,1
idukki,15-05-2021,737,691,19125,1
idukki,16-05-2021,1075,697,19503,0
idukki,17-05-2021,461,7005,12959,0
idukki,18-05-2021,830,342,13446,1
idukki,19-05-2021,1281,194,14533,0
idukki,20-05-2021,846,1672,13707,0
idukki,21-05-2021,1111,1500,13318,0
idukki,22-05-2021,987,1094,13211,0
idukki,23-05-2021,837,1101,12947,0
idukki,24-05-2021,511,1052,12404,2
idukki,25-05-2021,802,1266,11939,1
idukki,26-05-2021,1012,1152,11798,1
idukki,27-05-2021,571,946,11423,0
idukki,28-05-2021,501,954,10969,1
idukki,29-05-2021,662,619,11011,1
idukki,30-05-2021,675,986,10700,0
idukki,31-05-2021,263,1308,9654,1
idukki,01-06-2021,462,741,9374,1
idukki,02-06-2021,917,922,9367,2
idukki,03-06-2021,498,735,9126,3
idukki,04-06-2021,474,863,8726,11
idukki,05-06-2021,395,489,8632,0
idukki,06-06-2021,489,714,8401,6
idukki,07-06-2021,234,904,7730,1
idukki,08-06-2021,550,664,7612,4
idukki,09-06-2021,451,497,7563,3
idukki,10-06-2021,673,575,7654,7
idukki,11-06-2021,584,682,7556,0
idukki,12-06-2021,312,314,7554,0
idukki,13-06-2021,407,500,7461,0
idukki,14-06-2021,171,774,6855,3
idukki,15-06-2021,487,518,6805,19
idukki,16-06-2021,303,654,6454,0
idukki,17-06-2021,417,277,6593,1
idukki,18-06-2021,311,422,6481,1
idukki,19-06-2021,324,533,6272,0
idukki,20-06-2021,430,435,6264,3
idukki,21-06-2021,65,720,5609,0
idukki,22-06-2021,268,573,5304,0
idukki,23-06-2021,314,372,5244,2
idukki,24-06-2021,309,472,5081,0
idukki,25-06-2021,239,273,5042,5
idukki,26-06-2021,418,461,4999,0
idukki,27-06-2021,275,405,4869,0
idukki,28-06-2021,98,393,4568,6
idukki,29-06-2021,284,310,4541,1
idukki,30-06-2021,270,285,4525,1
idukki,01-07-2021,361,367,4518,1
idukki,02-07-2021,216,127,4604,3
idukki,03-07-2021,267,267,4602,2
idukki,04-07-2021,261,285,4576,2
idukki,05-07-2021,168,318,4426,0
idukki,06-07-2021,275,257,4442,2
idukki,07-07-2021,291,196,4537,0
idukki,08-07-2021,278,287,4521,7
idukki,09-07-2021,313,206,4628,0
idukki,10-07-2021,313,222,4716,3
idukki,11-07-2021,242,218,4739,1
idukki,12-07-2021,129,227,4641,0
idukki,13-07-2021,239,276,4604,0
idukki,14-07-2021,323,315,4612,0
idukki,15-07-2021,265,226,4650,1
idukki,16-07-2021,301,238,4713,0
idukki,17-07-2021,310,189,4831,3
idukki,18-07-2021,319,235,4909,6
idukki,19-07-2021,147,196,4860,0
idukki,20-07-2021,240,278,4814,7
idukki,21-07-2021,447,262,4999,0
idukki,22-07-2021,318,228,5087,2
idukki,23-07-2021,226,304,5009,0
idukki,24-07-2021,351,235,5125,0
idukki,25-07-2021,353,205,5273,0
idukki,26-07-2021,230,290,5207,6
idukki,27-07-2021,400,245,5357,5
idukki,28-07-2021,375,355,5377,0
idukki,29-07-2021,426,331,5467,5
idukki,30-07-2021,356,222,5601,0
idukki,31-07-2021,375,325,5651,0
idukki,01-08-2021,441,217,5875,0
idukki,02-08-2021,196,354,5717,0
idukki,03-08-2021,340,299,5748,10
idukki,04-08-2021,367,305,5802,8
idukki,05-08-2021,534,384,5952,0
idukki,06-08-2021,433,387,5985,13
idukki,07-08-2021,426,368,6040,3
idukki,08-08-2021,433,400,6073,0
idukki,09-08-2021,263,426,5910,0
idukki,10-08-2021,382,352,5936,4
idukki,11-08-2021,637,353,6218,2
idukki,12-08-2021,589,471,6336,0
idukki,13-08-2021,498,179,6650,5
idukki,14-08-2021,474,330,6793,1
idukki,15-08-2021,598,307,7084,0
idukki,16-08-2021,313,519,6874,4
idukki,17-08-2021,414,420,6868,0
idukki,18-08-2021,773,424,7212,5
idukki,19-08-2021,500,393,7319,0
idukki,20-08-2021,520,303,7536,0
idukki,21-08-2021,460,621,7371,4
idukki,22-08-2021,275,458,7188,0
idukki,23-08-2021,236,484,6940,0
idukki,24-08-2021,612,473,7077,2
idukki,25-08-2021,1166,492,7751,0
idukki,26-08-2021,900,652,7995,4
idukki,27-08-2021,1125,616,8496,8
idukki,28-08-2021,1171,741,8926,0
idukki,29-08-2021,962,485,9403,0
idukki,30-08-2021,504,559,9343,5
idukki,31-08-2021,906,422,9827,0
idukki,01-09-2021,1130,289,10661,7
idukki,02-09-2021,1164,559,11262,4
idukki,03-09-2021,961,601,11622,0
idukki,04-09-2021,1064,787,11899,0
idukki,05-09-2021,1001,865,12033,2
idukki,06-09-2021,506,766,11769,4
idukki,07-09-2021,925,422,12268,4
idukki,08-09-2021,1333,907,12691,3
idukki,09-09-2021,848,1114,12420,5
idukki,10-09-2021,826,544,12695,7
idukki,11-09-2021,799,863,12626,5
idukki,12-09-2021,825,1110,12336,5
idukki,13-09-2021,501,1157,11680,0
idukki,14-09-2021,367,953,11092,2
idukki,15-09-2021,654,1019,10724,3
idukki,16-09-2021,973,987,10705,5
idukki,17-09-2021,692,623,10772,1
idukki,18-09-2021,708,944,10531,5
idukki,19-09-2021,843,1146,10224,4
idukki,20-09-2021,525,889,9858,2
idukki,21-09-2021,373,803,9423,5
idukki,22-09-2021,927,815,9535,0
idukki,23-09-2021,734,1238,9031,0
idukki,24-09-2021,848,372,9502,5
idukki,25-09-2021,486,651,9333,4
idukki,26-09-2021,669,956,9041,5
idukki,27-09-2021,439,681,8796,3
idukki,28-09-2021,287,740,8343,0
idukki,29-09-2021,606,813,8131,5
idukki,30-09-2021,662,502,8289,2
idukki,01-10-2021,671,389,8567,4
idukki,02-10-2021,606,915,8254,4
idukki,03-10-2021,639,688,8205,0
idukki,04-10-2021,376,866,7712,3
idukki,05-10-2021,374,526,7560,0
idukki,06-10-2021,656,651,7565,0
idukki,07-10-2021,622,444,7743,0
idukki,08-10-2021,432,299,7871,5
idukki,09-10-2021,522,586,7803,4
idukki,10-10-2021,558,680,7681,0
idukki,11-10-2021,430,651,7458,2
idukki,12-10-2021,285,608,7135,0
idukki,13-10-2021,729,648,7212,4
idukki,14-10-2021,582,361,7433,0
idukki,15-10-2021,421,370,7478,6
idukki,16-10-2021,444,666,7255,1
idukki,17-10-2021,365,613,7007,0
idukki,18-10-2021,268,430,6845,0
idukki,19-10-2021,400,540,6701,4
idukki,20-10-2021,439,806,6334,0
idukki,21-10-2021,417,386,6365,0
idukki,22-10-2021,537,626,6255,21
idukki,23-10-2021,592,728,6109,10
idukki,24-10-2021,633,1376,5359,7
idukki,25-10-2021,449,445,5359,4
idukki,26-10-2021,274,92,5527,14
idukki,27-10-2021,562,125,5964,0
idukki,28-10-2021,330,211,6060,23
idukki,29-10-2021,431,362,6100,29
idukki,30-10-2021,280,436,5944,0
idukki,31-10-2021,550,195,6298,1
idukki,01-11-2021,255,875,5674,4
idukki,02-11-2021,332,234,5772,0
idukki,03-11-2021,313,469,5600,16
idukki,04-11-2021,461,92,5969,0
idukki,05-11-2021,412,502,5872,7
idukki,06-11-2021,181,399,5654,0
idukki,07-11-2021,384,403,5632,3
idukki,08-11-2021,254,323,5563,0
idukki,09-11-2021,242,284,5520,1
idukki,10-11-2021,408,341,5578,9
idukki,11-11-2021,306,102,5741,41
idukki,12-11-2021,357,262,5828,8
idukki,13-11-2021,325,362,5791,0
idukki,14-11-2021,269,325,5735,0
idukki,15-11-2021,203,476,5440,22
idukki,16-11-2021,236,413,5257,6
idukki,17-11-2021,292,233,5307,9
idukki,18-11-2021,274,386,5170,25
idukki,19-11-2021,262,242,5183,7
idukki,20-11-2021,241,288,5132,4
idukki,21-11-2021,276,514,4894,0
idukki,22-11-2021,162,524,4532,0
idukki,23-11-2021,206,89,4649,0
idukki,24-11-2021,144,242,4542,9
idukki,25-11-2021,277,458,4334,27
idukki,26-11-2021,150,290,4184,10
idukki,27-11-2021,172,294,4062,0
idukki,28-11-2021,164,266,3959,1
idukki,29-11-2021,122,262,3819,0
idukki,30-11-2021,199,242,3764,12
idukki,01-12-2021,193,279,3655,23
idukki,02-12-2021,159,157,3634,23
idukki,03-12-2021,148,208,3572,2
idukki,04-12-2021,139,139,3572,0
idukki,05-12-2021,193,268,3497,0
